image_name,target
ISIC_2771030,0.167977
ISIC_2775262,0.14897457
ISIC_2775569,0.2081649
ISIC_2779036,0.41369945
ISIC_2780480,0.2314804
ISIC_2780505,0.021165168
ISIC_2781230,0.07944196
ISIC_2781714,0.21414371
ISIC_2782439,0.1133662
ISIC_2783061,0.13392965
ISIC_2783585,0.11896429
ISIC_2783710,0.15954861
ISIC_2784408,0.09307865
ISIC_2785646,0.10728232
ISIC_2785814,0.04090671
ISIC_2785976,0.33737218
ISIC_2786319,0.39779967
ISIC_2788245,0.24999814
ISIC_2789714,0.12389235
ISIC_2791655,0.11311655
ISIC_2793133,0.17211364
ISIC_2793703,0.1862466
ISIC_2797372,0.3076001
ISIC_2799021,0.02347055
ISIC_2799268,0.07075694
ISIC_2801139,0.3588912
ISIC_2802301,0.13359556
ISIC_2802346,0.08675309
ISIC_2802408,0.27739054
ISIC_2803179,0.24376905
ISIC_2803506,0.10142405
ISIC_2804825,0.41919407
ISIC_2806461,0.27612782
ISIC_2806463,0.3075099
ISIC_2807001,0.08675172
ISIC_2807040,0.25813276
ISIC_2807921,0.18970153
ISIC_2808393,0.07382109
ISIC_2808964,0.097145945
ISIC_2809430,0.15044428
ISIC_2810153,0.047206424
ISIC_2811093,0.12466433
ISIC_2811687,0.059967697
ISIC_2811919,0.17697272
ISIC_2812284,0.13590847
ISIC_2813459,0.061331242
ISIC_2814272,0.13731322
ISIC_2816050,0.06344607
ISIC_2816092,0.027472412
ISIC_2817101,0.1348595
ISIC_2817197,0.091173455
ISIC_2817832,0.04168222
ISIC_2818153,0.11954149
ISIC_2819480,0.17297068
ISIC_2821487,0.06833979
ISIC_2822174,0.39139113
ISIC_2822416,0.055936467
ISIC_2822889,0.07795848
ISIC_2823266,0.19530079
ISIC_2823299,0.117107056
ISIC_2824061,0.19165406
ISIC_2824480,0.08317091
ISIC_2824922,0.44990116
ISIC_2826192,0.09012482
ISIC_2827942,0.29170448
ISIC_2828156,0.61788243
ISIC_2828811,0.1281587
ISIC_2829040,0.26503903
ISIC_2829089,0.1388884
ISIC_2832441,0.053730477
ISIC_2832532,0.09139292
ISIC_2834420,0.1935133
ISIC_2835116,0.13320386
ISIC_2837857,0.13668682
ISIC_2838169,0.1532033
ISIC_2838180,0.06228869
ISIC_2839742,0.7843276
ISIC_2840019,0.6014705
ISIC_2841788,0.4170975
ISIC_2844227,0.06344743
ISIC_2844792,0.060382616
ISIC_2845014,0.20948529
ISIC_2845028,0.07498379
ISIC_2848326,0.20842905
ISIC_2849601,0.12729436
ISIC_2852457,0.17850137
ISIC_2853193,0.14601174
ISIC_2855421,0.07875098
ISIC_2855923,0.048310243
ISIC_2858057,0.1683152
ISIC_2860159,0.041076094
ISIC_2861073,0.07237402
ISIC_2861615,0.058081668
ISIC_2862111,0.06759307
ISIC_2862576,0.2005423
ISIC_2864571,0.2908274
ISIC_2864786,0.2413187
ISIC_2865092,0.08799028
ISIC_2866348,0.050502308
ISIC_2866924,0.09005074
ISIC_2867827,0.15237528
ISIC_2869298,0.035464395
ISIC_2869500,0.063198194
ISIC_2870598,0.050957333
ISIC_2871866,0.16219191
ISIC_2875804,0.04554849
ISIC_2879103,0.30623028
ISIC_2879319,0.16851823
ISIC_2879870,0.08249809
ISIC_2880938,0.34449273
ISIC_2881137,0.045392223
ISIC_2882183,0.25505808
ISIC_2882715,0.19108625
ISIC_2882963,0.18292932
ISIC_2883463,0.31319243
ISIC_2883756,0.4122959
ISIC_2884058,0.26886043
ISIC_2885348,0.044509448
ISIC_2885577,0.059892803
ISIC_2885718,0.25562218
ISIC_2885741,0.10455706
ISIC_2886991,0.09043182
ISIC_2887299,0.44731474
ISIC_2887604,0.061691977
ISIC_2889328,0.27853298
ISIC_2890008,0.04912464
ISIC_2890538,0.045534156
ISIC_2893689,0.060364913
ISIC_2893969,0.12770078
ISIC_2894619,0.3289345
ISIC_2897386,0.19477148
ISIC_2898876,0.045719188
ISIC_2899485,0.10616994
ISIC_2900065,0.29157946
ISIC_2900150,0.7320646
ISIC_2901036,0.4730187
ISIC_2901070,0.027602006
ISIC_2906353,0.032450236
ISIC_2906357,0.07929782
ISIC_2906649,0.052228045
ISIC_2907414,0.5282005
ISIC_2908210,0.24665579
ISIC_2909250,0.051697183
ISIC_2909338,0.28090903
ISIC_2909747,0.20428415
ISIC_2910374,0.07817077
ISIC_2911033,0.06769882
ISIC_2911378,0.18262602
ISIC_2912359,0.12923549
ISIC_2912524,0.065102674
ISIC_2913511,0.06262939
ISIC_2914164,0.36659256
ISIC_2914431,0.16627653
ISIC_2914650,0.33142498
ISIC_2919248,0.17131194
ISIC_2922356,0.10588004
ISIC_2922450,0.49969038
ISIC_2922688,0.08905325
ISIC_2922876,0.12368928
ISIC_2924876,0.13412498
ISIC_2926599,0.0833602
ISIC_2927268,0.20124379
ISIC_2928166,0.07688257
ISIC_2928329,0.11907256
ISIC_2929442,0.094357744
ISIC_2930982,0.1061033
ISIC_2931955,0.45306915
ISIC_2933054,0.11439087
ISIC_2939230,0.12829249
ISIC_2939559,0.19039227
ISIC_2939632,0.13718522
ISIC_2940341,0.16203623
ISIC_2941121,0.08517615
ISIC_2941506,0.0890527
ISIC_2944324,0.053972274
ISIC_2944785,0.038189907
ISIC_2945698,0.2199812
ISIC_2945726,0.18581747
ISIC_2946293,0.058443736
ISIC_2946358,0.065375134
ISIC_2947373,0.09071221
ISIC_2948729,0.2624703
ISIC_2950913,0.11074904
ISIC_2951472,0.2706471
ISIC_2952110,0.44414425
ISIC_2953931,0.2079312
ISIC_2954205,0.10332713
ISIC_2954422,0.15397893
ISIC_2954737,0.1871208
ISIC_2955552,0.30338597
ISIC_2958724,0.38242987
ISIC_2960792,0.13664743
ISIC_2961790,0.23951754
ISIC_2961837,0.061447036
ISIC_2962245,0.24839588
ISIC_2964421,0.03410545
ISIC_2964511,0.04364705
ISIC_2964600,0.06899598
ISIC_2966319,0.05926583
ISIC_2966600,0.22778007
ISIC_2968104,0.16990574
ISIC_2968365,0.07387124
ISIC_2968715,0.43306217
ISIC_2970268,0.051043414
ISIC_2970783,0.27724582
ISIC_2972178,0.083679646
ISIC_2973598,0.24350396
ISIC_2973910,0.06612689
ISIC_2974420,0.42046243
ISIC_2976697,0.3957343
ISIC_2976936,0.25522268
ISIC_2979177,0.61639535
ISIC_2979296,0.020543266
ISIC_2982140,0.18953678
ISIC_2985099,0.06516963
ISIC_2987555,0.078034796
ISIC_2988031,0.12745905
ISIC_2988842,0.2140942
ISIC_2989863,0.16980158
ISIC_2990790,0.13758405
ISIC_2990982,0.14213607
ISIC_2992298,0.25786102
ISIC_2994593,0.047252465
ISIC_2995410,0.29952484
ISIC_2995868,0.5159932
ISIC_2996554,0.059778042
ISIC_2997653,0.21841598
ISIC_2999870,0.17749563
ISIC_3000694,0.06868343
ISIC_3001010,0.08978618
ISIC_3001416,0.07381218
ISIC_3001939,0.07240097
ISIC_3003131,0.16170168
ISIC_3004197,0.056797564
ISIC_3004536,0.25063497
ISIC_3006001,0.27017233
ISIC_3006353,0.23298392
ISIC_3006985,0.14155199
ISIC_3009035,0.07488857
ISIC_3010124,0.062394828
ISIC_3010492,0.25895113
ISIC_3013153,0.16917795
ISIC_3016106,0.10746397
ISIC_3016243,0.44493055
ISIC_3016409,0.2879636
ISIC_3017624,0.16487077
ISIC_3017944,0.20328541
ISIC_3018548,0.13560113
ISIC_3018869,0.11561354
ISIC_3019231,0.080446266
ISIC_3019849,0.09078155
ISIC_3021712,0.32594064
ISIC_3024297,0.43773213
ISIC_3025125,0.09843317
ISIC_3025179,0.2530171
ISIC_3025776,0.18940966
ISIC_3026294,0.14977853
ISIC_3026301,0.1317018
ISIC_3029757,0.07947776
ISIC_3031742,0.23028274
ISIC_3034071,0.0916143
ISIC_3034194,0.07350211
ISIC_3034496,0.15937997
ISIC_3034590,0.38261166
ISIC_3034634,0.14479175
ISIC_3035013,0.20257811
ISIC_3035671,0.10248027
ISIC_3035934,0.050700597
ISIC_3036806,0.13538013
ISIC_3038801,0.054366153
ISIC_3040215,0.25444153
ISIC_3046579,0.17532429
ISIC_3046977,0.09216137
ISIC_3048391,0.16044202
ISIC_3048601,0.30333853
ISIC_3049863,0.05588895
ISIC_3050025,0.060479533
ISIC_3050241,0.2447443
ISIC_3050256,0.06081996
ISIC_3050591,0.18633747
ISIC_3050726,0.26827684
ISIC_3051087,0.38320836
ISIC_3051428,0.09138752
ISIC_3052742,0.24679224
ISIC_3053615,0.2118887
ISIC_3054208,0.083901696
ISIC_3055086,0.08122561
ISIC_3056153,0.43952212
ISIC_3056816,0.13553032
ISIC_3056827,0.13682914
ISIC_3057291,0.050418396
ISIC_3057622,0.08094548
ISIC_3059224,0.18825012
ISIC_3059916,0.30181527
ISIC_3060142,0.18269393
ISIC_3060292,0.120202824
ISIC_3061295,0.14922087
ISIC_3061715,0.39894447
ISIC_3061920,0.15463388
ISIC_3063951,0.024059141
ISIC_3064913,0.21264045
ISIC_3065173,0.21770982
ISIC_3066210,0.14875054
ISIC_3067112,0.1092736
ISIC_3069602,0.22950502
ISIC_3073305,0.23410268
ISIC_3073626,0.060077064
ISIC_3073822,0.16365318
ISIC_3075041,0.09953047
ISIC_3077337,0.29021937
ISIC_3077737,0.22101986
ISIC_3078390,0.3544736
ISIC_3078669,0.40000874
ISIC_3078876,0.08941809
ISIC_3080264,0.10894422
ISIC_3080291,0.12878181
ISIC_3080994,0.37088704
ISIC_3081722,0.36716536
ISIC_3082434,0.11728637
ISIC_3082829,0.25040463
ISIC_3083302,0.0653893
ISIC_3084021,0.32753578
ISIC_3085039,0.2512253
ISIC_3086004,0.09460934
ISIC_3086392,0.26739985
ISIC_3086566,0.08806504
ISIC_3086993,0.10692601
ISIC_3088239,0.1400507
ISIC_3089241,0.03777532
ISIC_3090818,0.22821347
ISIC_3091500,0.0835734
ISIC_3091594,0.26327997
ISIC_3091968,0.07506905
ISIC_3091975,0.12965803
ISIC_3092993,0.07808731
ISIC_3093141,0.10391698
ISIC_3096116,0.08543091
ISIC_3097494,0.105423704
ISIC_3100039,0.062512904
ISIC_3100274,0.09239511
ISIC_3100359,0.25723997
ISIC_3100379,0.11399231
ISIC_3100433,0.105362296
ISIC_3100513,0.08685156
ISIC_3101113,0.26276296
ISIC_3101558,0.21445695
ISIC_3105094,0.09109804
ISIC_3105463,0.34536242
ISIC_3105863,0.1527823
ISIC_3106083,0.05058258
ISIC_3109975,0.07602074
ISIC_3111332,0.06873079
ISIC_3112707,0.13333896
ISIC_3113447,0.1432668
ISIC_3114484,0.1212347
ISIC_3115114,0.19951802
ISIC_3115397,0.38819283
ISIC_3115713,0.12673748
ISIC_3116793,0.11692536
ISIC_3117522,0.11825659
ISIC_3118476,0.14739886
ISIC_3119515,0.09993606
ISIC_3125596,0.06080068
ISIC_3127583,0.13447957
ISIC_3127993,0.15133424
ISIC_3129234,0.14916205
ISIC_3130286,0.102043435
ISIC_3130826,0.26785475
ISIC_3133510,0.066778965
ISIC_3135659,0.037400305
ISIC_3135797,0.091088906
ISIC_3136416,0.10360873
ISIC_3136517,0.057824176
ISIC_3137228,0.13424692
ISIC_3138826,0.09463721
ISIC_3139801,0.16498724
ISIC_3140781,0.10548379
ISIC_3140894,0.2967974
ISIC_3143496,0.08060506
ISIC_3143811,0.24007559
ISIC_3144013,0.26668462
ISIC_3144497,0.06791207
ISIC_3147141,0.18884833
ISIC_3148766,0.07867273
ISIC_3149300,0.17170088
ISIC_3150364,0.20452634
ISIC_3150831,0.15026978
ISIC_3151136,0.07404111
ISIC_3151787,0.074086554
ISIC_3152647,0.08195963
ISIC_3152679,0.046415288
ISIC_3156629,0.051764965
ISIC_3156673,0.25988746
ISIC_3157196,0.16298136
ISIC_3157212,0.049986742
ISIC_3157966,0.109468535
ISIC_3158528,0.27810058
ISIC_3159265,0.4699689
ISIC_3160330,0.066626236
ISIC_3160366,0.109240726
ISIC_3161587,0.30335498
ISIC_3162378,0.11605356
ISIC_3162471,0.09175576
ISIC_3162606,0.06888617
ISIC_3163483,0.08553519
ISIC_3164325,0.02723754
ISIC_3164346,0.090146765
ISIC_3164996,0.07494612
ISIC_3165142,0.054846883
ISIC_3166213,0.09991937
ISIC_3166913,0.028555816
ISIC_3169364,0.052411664
ISIC_3169421,0.08801399
ISIC_3169710,0.06096793
ISIC_3169779,0.13191673
ISIC_3170107,0.26770002
ISIC_3170352,0.18745227
ISIC_3171000,0.18964511
ISIC_3172378,0.035820466
ISIC_3173748,0.08508461
ISIC_3174508,0.09575789
ISIC_3174659,0.05376448
ISIC_3174720,0.025530409
ISIC_3174785,0.24821238
ISIC_3176675,0.07881701
ISIC_3177052,0.120880865
ISIC_3177069,0.3613649
ISIC_3177698,0.0916234
ISIC_3178144,0.06473432
ISIC_3178424,0.028294373
ISIC_3178543,0.35408428
ISIC_3182083,0.20145276
ISIC_3182255,0.17471191
ISIC_3182801,0.24894425
ISIC_3183568,0.22975238
ISIC_3187460,0.11053677
ISIC_3187793,0.17604473
ISIC_3188729,0.102171995
ISIC_3189157,0.08664243
ISIC_3191573,0.0898419
ISIC_3191607,0.08290531
ISIC_3192101,0.07754712
ISIC_3192643,0.061220862
ISIC_3192921,0.14631397
ISIC_3193225,0.07377282
ISIC_3193920,0.11663713
ISIC_3194283,0.04443673
ISIC_3196004,0.046588033
ISIC_3197088,0.19851147
ISIC_3197746,0.04755059
ISIC_3197993,0.2014285
ISIC_3198399,0.102237105
ISIC_3199911,0.18582082
ISIC_3201901,0.3067322
ISIC_3202345,0.1466699
ISIC_3203927,0.18895869
ISIC_3204260,0.16861486
ISIC_3205427,0.05502216
ISIC_3205459,0.035398044
ISIC_3205782,0.25402802
ISIC_3206928,0.1523366
ISIC_3207205,0.103426754
ISIC_3207493,0.114885524
ISIC_3208994,0.122586414
ISIC_3209674,0.051159393
ISIC_3209894,0.31711355
ISIC_3210122,0.070281535
ISIC_3210295,0.21623845
ISIC_3211391,0.22278532
ISIC_3212230,0.06548921
ISIC_3214327,0.13500793
ISIC_3216128,0.29977515
ISIC_3216253,0.07146631
ISIC_3216427,0.117445394
ISIC_3217879,0.14282675
ISIC_3217925,0.10067974
ISIC_3221148,0.30204567
ISIC_3221360,0.08183726
ISIC_3221941,0.23810053
ISIC_3222250,0.13801695
ISIC_3222834,0.102072045
ISIC_3223029,0.042676687
ISIC_3223721,0.22974905
ISIC_3224219,0.4351864
ISIC_3224330,0.09736468
ISIC_3224580,0.13352711
ISIC_3226112,0.46500596
ISIC_3226250,0.1026906
ISIC_3227329,0.0844518
ISIC_3228270,0.15551317
ISIC_3228719,0.20510283
ISIC_3230995,0.4188675
ISIC_3231134,0.07406954
ISIC_3231416,0.11790101
ISIC_3231502,0.3847791
ISIC_3232262,0.23413268
ISIC_3233449,0.053695988
ISIC_3233743,0.26492274
ISIC_3235082,0.24611077
ISIC_3235363,0.20544963
ISIC_3238192,0.12313323
ISIC_3240195,0.11223433
ISIC_3242339,0.31668815
ISIC_3242898,0.24842247
ISIC_3243743,0.090391085
ISIC_3243897,0.09077253
ISIC_3245209,0.23149967
ISIC_3248430,0.36194342
ISIC_3249191,0.1003743
ISIC_3249230,0.10901737
ISIC_3249625,0.19970676
ISIC_3250051,0.20393176
ISIC_3250526,0.061017804
ISIC_3252554,0.30721724
ISIC_3254014,0.078552105
ISIC_3254862,0.1426163
ISIC_3256190,0.05718554
ISIC_3258116,0.060634017
ISIC_3260623,0.47741556
ISIC_3260889,0.039611995
ISIC_3263214,0.15454221
ISIC_3263776,0.13816431
ISIC_3264572,0.10240867
ISIC_3265261,0.17306423
ISIC_3265514,0.29562005
ISIC_3265972,0.09417396
ISIC_3266762,0.08605075
ISIC_3266844,0.15021995
ISIC_3269036,0.070960656
ISIC_3269752,0.12999037
ISIC_3270093,0.12922499
ISIC_3270286,0.09915306
ISIC_3270302,0.39596742
ISIC_3272340,0.052121222
ISIC_3273365,0.11164789
ISIC_3273639,0.070867315
ISIC_3274488,0.16299258
ISIC_3276396,0.057000577
ISIC_3277191,0.04110267
ISIC_3280235,0.14784344
ISIC_3280384,0.22817107
ISIC_3280922,0.18324414
ISIC_3280956,0.20359293
ISIC_3281246,0.052712686
ISIC_3281881,0.14190462
ISIC_3283688,0.33765993
ISIC_3284664,0.46003643
ISIC_3284703,0.07152254
ISIC_3288360,0.20738891
ISIC_3292354,0.2756888
ISIC_3292979,0.37517434
ISIC_3293577,0.17515007
ISIC_3294265,0.17237012
ISIC_3295388,0.043200064
ISIC_3295754,0.10948734
ISIC_3296102,0.08217267
ISIC_3297611,0.2603496
ISIC_3299103,0.050133318
ISIC_3299574,0.13758354
ISIC_3301470,0.20792937
ISIC_3301584,0.3140656
ISIC_3301814,0.22055097
ISIC_3303838,0.058125563
ISIC_3304326,0.041409783
ISIC_3304841,0.091613606
ISIC_3307624,0.09385551
ISIC_3308101,0.14598142
ISIC_3308539,0.1687609
ISIC_3309618,0.36431655
ISIC_3310208,0.15718132
ISIC_3310253,0.16735072
ISIC_3310351,0.11175767
ISIC_3311446,0.124587044
ISIC_3314065,0.11401496
ISIC_3314917,0.0651967
ISIC_3316818,0.078643225
ISIC_3317133,0.051814724
ISIC_3317890,0.17256992
ISIC_3318037,0.08088659
ISIC_3319446,0.1923999
ISIC_3319746,0.1377075
ISIC_3319944,0.118461564
ISIC_3323718,0.073225796
ISIC_3326069,0.11871505
ISIC_3327215,0.05212766
ISIC_3327858,0.11369505
ISIC_3327932,0.22416086
ISIC_3328981,0.11804478
ISIC_3329504,0.07155546
ISIC_3330108,0.11896734
ISIC_3330580,0.14715533
ISIC_3330773,0.21673493
ISIC_3331297,0.25502923
ISIC_3332378,0.29330206
ISIC_3332687,0.085170045
ISIC_3332946,0.077039324
ISIC_3334793,0.14408916
ISIC_3335017,0.21916743
ISIC_3335184,0.27088207
ISIC_3335904,0.34787855
ISIC_3337583,0.0492334
ISIC_3340562,0.08139608
ISIC_3341347,0.11779676
ISIC_3343138,0.23606713
ISIC_3343372,0.13687578
ISIC_3345936,0.1376957
ISIC_3346413,0.069156304
ISIC_3347331,0.104775354
ISIC_3348364,0.054166347
ISIC_3349006,0.12516733
ISIC_3349193,0.15520744
ISIC_3350064,0.078759536
ISIC_3350312,0.11578331
ISIC_3350366,0.10310739
ISIC_3353247,0.1576274
ISIC_3356592,0.099382475
ISIC_3357794,0.08152749
ISIC_3357803,0.20388374
ISIC_3359726,0.07219248
ISIC_3359950,0.16929841
ISIC_3360195,0.090286545
ISIC_3361906,0.44670796
ISIC_3362179,0.05119115
ISIC_3362408,0.25993866
ISIC_3363437,0.12825708
ISIC_3364143,0.13391337
ISIC_3371618,0.2647601
ISIC_3372201,0.2974329
ISIC_3373667,0.20459476
ISIC_3373821,0.30827236
ISIC_3374030,0.11183274
ISIC_3374412,0.07168078
ISIC_3374972,0.07102029
ISIC_3377854,0.2517205
ISIC_3378318,0.18086019
ISIC_3378470,0.1162128
ISIC_3379289,0.26492494
ISIC_3379679,0.10542395
ISIC_3379766,0.27416596
ISIC_3379782,0.24275117
ISIC_3380844,0.16602203
ISIC_3381859,0.08136372
ISIC_3382817,0.127955
ISIC_3383442,0.076905176
ISIC_3383938,0.08113159
ISIC_3389048,0.20483461
ISIC_3390258,0.13720697
ISIC_3392039,0.047518335
ISIC_3392622,0.21300168
ISIC_3393209,0.1256574
ISIC_3393442,0.2176462
ISIC_3394090,0.3465727
ISIC_3395453,0.15942931
ISIC_3397549,0.14419441
ISIC_3401258,0.13351454
ISIC_3402403,0.14492662
ISIC_3402626,0.14265111
ISIC_3402640,0.16463557
ISIC_3404515,0.101455584
ISIC_3405704,0.4779759
ISIC_3406505,0.15480936
ISIC_3406688,0.12460834
ISIC_3407682,0.12229627
ISIC_3408262,0.1752371
ISIC_3409294,0.3220752
ISIC_3412012,0.6867415
ISIC_3412626,0.086077854
ISIC_3414807,0.06780065
ISIC_3415159,0.105092265
ISIC_3417723,0.070402265
ISIC_3418755,0.106102966
ISIC_3419045,0.25254187
ISIC_3420136,0.109447196
ISIC_3420737,0.11305442
ISIC_3421393,0.10268079
ISIC_3421658,0.37804726
ISIC_3422999,0.17616682
ISIC_3423176,0.15275462
ISIC_3424542,0.058567066
ISIC_3425357,0.28256792
ISIC_3426239,0.12272239
ISIC_3426652,0.17006385
ISIC_3427395,0.35817805
ISIC_3429651,0.07568018
ISIC_3430660,0.191923
ISIC_3433692,0.17721951
ISIC_3433708,0.059782665
ISIC_3433727,0.21826228
ISIC_3433909,0.37526757
ISIC_3434018,0.2742681
ISIC_3434879,0.29743886
ISIC_3437859,0.084925845
ISIC_3438023,0.3273829
ISIC_3438368,0.2809512
ISIC_3438565,0.12889995
ISIC_3441090,0.4041091
ISIC_3442265,0.071504176
ISIC_3442805,0.03411608
ISIC_3443692,0.14145246
ISIC_3445802,0.067751914
ISIC_3447520,0.40410137
ISIC_3447914,0.19122943
ISIC_3447990,0.09216137
ISIC_3448149,0.09684831
ISIC_3448670,0.062039863
ISIC_3449240,0.06942241
ISIC_3449582,0.2159969
ISIC_3449602,0.04434123
ISIC_3450017,0.32396716
ISIC_3450067,0.05152445
ISIC_3450983,0.17091493
ISIC_3451012,0.17215022
ISIC_3451175,0.11249695
ISIC_3451507,0.17233236
ISIC_3452839,0.0940553
ISIC_3455140,0.1819905
ISIC_3457077,0.13770835
ISIC_3458396,0.07035118
ISIC_3459670,0.09659552
ISIC_3459856,0.042023677
ISIC_3460127,0.072977416
ISIC_3464219,0.04535117
ISIC_3464225,0.30606642
ISIC_3466071,0.1379106
ISIC_3466188,0.130694
ISIC_3466571,0.25530514
ISIC_3469005,0.12313759
ISIC_3469516,0.13760878
ISIC_3469595,0.12826487
ISIC_3470805,0.059719305
ISIC_3478008,0.083461605
ISIC_3478382,0.1491986
ISIC_3478788,0.123174824
ISIC_3481229,0.16486864
ISIC_3481499,0.57714057
ISIC_3481778,0.14359936
ISIC_3483100,0.13095109
ISIC_3483280,0.1192039
ISIC_3483521,0.06656127
ISIC_3485414,0.12152235
ISIC_3485976,0.1876292
ISIC_3488803,0.07638055
ISIC_3489151,0.09915735
ISIC_3489184,0.08257346
ISIC_3490275,0.118965015
ISIC_3491221,0.12581362
ISIC_3491478,0.15703177
ISIC_3493834,0.029555148
ISIC_3493888,0.075873606
ISIC_3496996,0.11807378
ISIC_3498847,0.108639315
ISIC_3499096,0.120144464
ISIC_3499287,0.32164055
ISIC_3501266,0.20305404
ISIC_3503673,0.07787071
ISIC_3504251,0.20791726
ISIC_3505673,0.064537406
ISIC_3506170,0.17242713
ISIC_3506189,0.25739473
ISIC_3506334,0.081631824
ISIC_3507357,0.084777005
ISIC_3508787,0.050856877
ISIC_3509298,0.076412335
ISIC_3509813,0.20486602
ISIC_3510420,0.37264776
ISIC_3510753,0.09613134
ISIC_3511448,0.091553606
ISIC_3512113,0.07163611
ISIC_3512857,0.4314658
ISIC_3513671,0.13143748
ISIC_3514171,0.10692941
ISIC_3514405,0.30588582
ISIC_3517002,0.11623542
ISIC_3517843,0.11723509
ISIC_3518063,0.08586897
ISIC_3519356,0.21281376
ISIC_3520797,0.044543494
ISIC_3520935,0.5800041
ISIC_3521944,0.16884562
ISIC_3522002,0.037930183
ISIC_3524072,0.17012273
ISIC_3524316,0.37312728
ISIC_3524850,0.14682536
ISIC_3525133,0.07662146
ISIC_3525685,0.0830329
ISIC_3527350,0.06463872
ISIC_3528123,0.11596515
ISIC_3529946,0.073849544
ISIC_3531790,0.088692956
ISIC_3533009,0.2006756
ISIC_3533339,0.11813214
ISIC_3533428,0.33654144
ISIC_3533937,0.4922061
ISIC_3535619,0.20190048
ISIC_3535724,0.07400452
ISIC_3537248,0.36713433
ISIC_3537350,0.04721265
ISIC_3537735,0.0901315
ISIC_3537941,0.035794716
ISIC_3538455,0.15802458
ISIC_3539380,0.45953116
ISIC_3541142,0.20385599
ISIC_3541283,0.06219095
ISIC_3547590,0.44180542
ISIC_3548128,0.10212102
ISIC_3549355,0.1702363
ISIC_3549689,0.058019333
ISIC_3549882,0.10809474
ISIC_3550074,0.08739643
ISIC_3550301,0.117457494
ISIC_3550427,0.16786149
ISIC_3552980,0.10238062
ISIC_3553158,0.07684932
ISIC_3554298,0.09202756
ISIC_3554304,0.22443318
ISIC_3554670,0.18921359
ISIC_3555756,0.04578213
ISIC_3556228,0.068577304
ISIC_3556753,0.15633956
ISIC_3557281,0.16470742
ISIC_3557534,0.07693405
ISIC_3560072,0.10363953
ISIC_3560198,0.30447337
ISIC_3560684,0.22305198
ISIC_3560802,0.24867141
ISIC_3561053,0.24105076
ISIC_3562440,0.1773344
ISIC_3563115,0.14859232
ISIC_3563608,0.27234915
ISIC_3566408,0.08710342
ISIC_3566617,0.10844268
ISIC_3566932,0.07597069
ISIC_3568616,0.07391164
ISIC_3570453,0.25090462
ISIC_3570575,0.51716346
ISIC_3571509,0.35245743
ISIC_3571742,0.11554289
ISIC_3571995,0.291523
ISIC_3572785,0.09695921
ISIC_3572903,0.22990565
ISIC_3572943,0.09796968
ISIC_3572957,0.06463431
ISIC_3573529,0.23889108
ISIC_3574848,0.2908999
ISIC_3574927,0.079801984
ISIC_3575125,0.10275781
ISIC_3575423,0.09557156
ISIC_3575838,0.12059464
ISIC_3575894,0.08883296
ISIC_3575990,0.16527109
ISIC_3576876,0.33530706
ISIC_3577035,0.089002095
ISIC_3577605,0.07918407
ISIC_3577723,0.19933797
ISIC_3580555,0.06488116
ISIC_3581673,0.07611138
ISIC_3581674,0.40221223
ISIC_3582682,0.08692678
ISIC_3582780,0.33674675
ISIC_3583925,0.058008544
ISIC_3584949,0.28932443
ISIC_3586356,0.29423863
ISIC_3587688,0.028127909
ISIC_3588671,0.048166264
ISIC_3588706,0.12890692
ISIC_3588900,0.08344334
ISIC_3589090,0.1297139
ISIC_3590140,0.104345955
ISIC_3592077,0.08997181
ISIC_3592668,0.08202592
ISIC_3592904,0.24904379
ISIC_3594259,0.37452745
ISIC_3594380,0.1762176
ISIC_3594585,0.13569708
ISIC_3596358,0.22214882
ISIC_3597076,0.16648178
ISIC_3597077,0.1990564
ISIC_3597421,0.31039932
ISIC_3597521,0.050856877
ISIC_3597902,0.06437098
ISIC_3598152,0.06524126
ISIC_3598655,0.07423259
ISIC_3599510,0.19223872
ISIC_3599685,0.069462284
ISIC_3600277,0.12976627
ISIC_3600426,0.09127776
ISIC_3601241,0.08349143
ISIC_3601244,0.088504165
ISIC_3602878,0.09841042
ISIC_3606311,0.106510684
ISIC_3607787,0.4423833
ISIC_3608296,0.2851662
ISIC_3608624,0.11636996
ISIC_3609057,0.07756896
ISIC_3610082,0.04041689
ISIC_3610466,0.053112753
ISIC_3611733,0.04134313
ISIC_3612582,0.07092682
ISIC_3613018,0.082124844
ISIC_3614842,0.07873662
ISIC_3615032,0.07222123
ISIC_3616064,0.08115371
ISIC_3616494,0.17797858
ISIC_3616814,0.18487363
ISIC_3616871,0.11179707
ISIC_3617966,0.23809867
ISIC_3619413,0.11773942
ISIC_3620608,0.08432668
ISIC_3622629,0.109719455
ISIC_3623502,0.084935695
ISIC_3624468,0.10917685
ISIC_3624539,0.08233474
ISIC_3624619,0.046762824
ISIC_3625801,0.052052833
ISIC_3625918,0.095695116
ISIC_3626651,0.21000734
ISIC_3627405,0.1325165
ISIC_3628995,0.10200951
ISIC_3630213,0.0911582
ISIC_3631216,0.34995845
ISIC_3632526,0.16821185
ISIC_3632698,0.05276593
ISIC_3633213,0.03919971
ISIC_3633517,0.13338318
ISIC_3634305,0.14393315
ISIC_3636661,0.18406464
ISIC_3636847,0.15386346
ISIC_3637224,0.28823882
ISIC_3637357,0.16251184
ISIC_3637548,0.060792364
ISIC_3637868,0.07629985
ISIC_3637971,0.055681754
ISIC_3639434,0.30760035
