image_name,target,predictions
ISIC_4191011,0.0,0.147276371717453
ISIC_7570942,0.0,0.06894099712371826
ISIC_8722032,0.0,0.32501062750816345
ISIC_8023338,0.0,0.39142897725105286
ISIC_8578732,0.0,0.19044628739356995
ISIC_6399004,0.0,0.10384798049926758
ISIC_6587018,0.0,0.07992285490036011
ISIC_6102654,0.0,0.22129136323928833
ISIC_9877523,0.0,0.055102139711380005
ISIC_9694911,0.0,0.10548898577690125
ISIC_6788785,0.0,0.36519289016723633
ISIC_8663291,0.0,0.27625203132629395
ISIC_6436590,0.0,0.22629743814468384
ISIC_3386753,0.0,0.12538018822669983
ISIC_7376321,0.0,0.17016321420669556
ISIC_4322848,0.0,0.20609912276268005
ISIC_3559222,0.0,0.05996260046958923
ISIC_4723378,0.0,0.20223256945610046
ISIC_6026007,0.0,0.07756686210632324
ISIC_6000300,0.0,0.34065717458724976
ISIC_6371233,0.0,0.19302675127983093
ISIC_7806065,0.0,0.17717167735099792
ISIC_6932738,0.0,0.11213213205337524
ISIC_7496225,0.0,0.11638128757476807
ISIC_8404950,0.0,0.04709354043006897
ISIC_6292863,0.0,0.31852996349334717
ISIC_3529778,0.0,0.06238934397697449
ISIC_1130830,0.0,0.17662036418914795
ISIC_6320692,0.0,0.08863860368728638
ISIC_0552221,0.0,0.10911595821380615
ISIC_6225516,0.0,0.13139277696609497
ISIC_2329722,0.0,0.23716247081756592
ISIC_1591931,0.0,0.1773645579814911
ISIC_5454766,0.0,0.23074787855148315
ISIC_1940615,0.0,0.1660972237586975
ISIC_6191099,0.0,0.0882977843284607
ISIC_4747584,0.0,0.15142297744750977
ISIC_8712906,0.0,0.15573331713676453
ISIC_9580380,0.0,0.16831177473068237
ISIC_3590167,1.0,0.2748320996761322
ISIC_2731386,0.0,0.042825669050216675
ISIC_1268027,0.0,0.061348289251327515
ISIC_9750403,0.0,0.1638120412826538
ISIC_9991492,0.0,0.099240243434906
ISIC_8431648,0.0,0.2197073996067047
ISIC_5919604,0.0,0.17666709423065186
ISIC_7991946,0.0,0.11436954140663147
ISIC_6070758,0.0,0.1528802514076233
ISIC_5488065,0.0,0.2628398537635803
ISIC_1410153,0.0,0.0010092556476593018
ISIC_1654183,0.0,0.10642561316490173
ISIC_4958219,0.0,0.08196407556533813
ISIC_0700768,0.0,0.14986813068389893
ISIC_6809329,0.0,0.25979018211364746
ISIC_7174924,0.0,0.05307936668395996
ISIC_8268030,0.0,0.14433139562606812
ISIC_2259986,0.0,0.19727224111557007
ISIC_3984167,0.0,0.09939661622047424
ISIC_5795714,0.0,0.12039992213249207
ISIC_4516437,0.0,0.13987943530082703
ISIC_0434354,0.0,0.11348327994346619
ISIC_1580034,0.0,0.05595916509628296
ISIC_1731411,0.0,0.20552873611450195
ISIC_5844751,0.0,0.048452228307724
ISIC_7630073,0.0,0.11664557456970215
ISIC_2626310,0.0,0.05153283476829529
ISIC_9157448,0.0,0.15324044227600098
ISIC_5148544,0.0,0.06028604507446289
ISIC_7522708,0.0,0.4480941891670227
ISIC_2421486,0.0,0.16305097937583923
ISIC_8969883,0.0,0.26486068964004517
ISIC_2484625,0.0,0.04374006390571594
ISIC_2170985,0.0,0.15317806601524353
ISIC_8851038,0.0,0.047134846448898315
ISIC_4053220,0.0,0.09678119421005249
ISIC_4433684,0.0,0.03549546003341675
ISIC_9671900,0.0,0.04426279664039612
ISIC_6918995,0.0,0.15687867999076843
ISIC_4300983,0.0,0.15335997939109802
ISIC_2110833,0.0,0.19919243454933167
ISIC_3888713,0.0,0.06564471125602722
ISIC_0936865,0.0,0.12824499607086182
ISIC_9687369,0.0,0.050116896629333496
ISIC_6093890,0.0,0.1817198395729065
ISIC_7455460,0.0,0.19192638993263245
ISIC_1210565,0.0,0.16488081216812134
ISIC_8848327,0.0,0.07244020700454712
ISIC_6669480,0.0,0.05859693884849548
ISIC_3880938,0.0,0.15861645340919495
ISIC_8636868,0.0,0.39244651794433594
ISIC_4070687,0.0,0.0691191554069519
ISIC_2884405,0.0,0.05713379383087158
ISIC_4252268,0.0,0.2783694267272949
ISIC_2714907,0.0,0.29141926765441895
ISIC_5850633,0.0,0.13271751999855042
ISIC_4045231,0.0,0.13685694336891174
ISIC_7767248,0.0,0.07554757595062256
ISIC_2035097,0.0,0.1490362584590912
ISIC_8381608,0.0,0.1130031943321228
ISIC_4879187,0.0,0.15336304903030396
ISIC_1901204,0.0,0.04068669676780701
ISIC_8348066,0.0,0.04618164896965027
ISIC_8805114,0.0,0.16049042344093323
ISIC_2131707,0.0,0.04542466998100281
ISIC_9235975,0.0,0.174313485622406
ISIC_7040108,0.0,0.08425521850585938
ISIC_0717851,0.0,0.2558974623680115
ISIC_1154756,0.0,0.46722882986068726
ISIC_5691740,0.0,0.5507943630218506
ISIC_0229832,0.0,0.17979168891906738
ISIC_9920034,0.0,0.07079631090164185
ISIC_4973549,0.0,0.05231824517250061
ISIC_1157032,1.0,0.35954809188842773
ISIC_2092911,0.0,0.04479813575744629
ISIC_5894728,0.0,0.27940186858177185
ISIC_5299821,0.0,0.0003191828727722168
ISIC_4529092,0.0,0.06813499331474304
ISIC_8618260,0.0,0.18739154934883118
ISIC_6361412,0.0,0.0675685703754425
ISIC_1919114,0.0,0.3259119987487793
ISIC_1720856,0.0,0.07718095183372498
ISIC_4382115,0.0,0.12935015559196472
ISIC_5261146,0.0,0.1354023814201355
ISIC_2710887,0.0,0.4811493158340454
ISIC_0472796,0.0,0.09683531522750854
ISIC_3621887,0.0,0.2609213590621948
ISIC_0520584,0.0,0.13912051916122437
ISIC_7090070,0.0,0.18351659178733826
ISIC_9331097,0.0,0.0648801326751709
ISIC_5047840,0.0,0.35322970151901245
ISIC_8738925,0.0,0.17624405026435852
ISIC_0873044,0.0,0.14402079582214355
ISIC_2995801,0.0,0.16408661007881165
ISIC_5868291,1.0,0.6749768257141113
ISIC_4384331,0.0,0.44850680232048035
ISIC_0813423,0.0,0.09051406383514404
ISIC_3763248,0.0,0.20007804036140442
ISIC_0826710,0.0,0.2590218186378479
ISIC_4836873,0.0,0.1274082362651825
ISIC_4691889,0.0,0.049588173627853394
ISIC_6565471,0.0,0.15075796842575073
ISIC_5928023,0.0,0.05583652853965759
ISIC_4537937,0.0,0.26318395137786865
ISIC_0215054,0.0,0.15568697452545166
ISIC_8901419,0.0,0.2128915786743164
ISIC_2980633,0.0,0.1406032145023346
ISIC_5065360,0.0,0.13489586114883423
ISIC_0192596,0.0,0.04889199137687683
ISIC_5674857,0.0,0.115864098072052
ISIC_0582672,0.0,0.051785171031951904
ISIC_4578194,0.0,0.11089804768562317
ISIC_4146291,0.0,0.2067577838897705
ISIC_1241645,0.0,0.20770812034606934
ISIC_7230898,0.0,0.07279884815216064
ISIC_8811120,0.0,0.056140005588531494
ISIC_7841085,0.0,0.042994916439056396
ISIC_1560888,0.0,0.018607527017593384
ISIC_1271286,0.0,0.2220698893070221
ISIC_5003862,0.0,0.03285384178161621
ISIC_7030974,0.0,0.08436581492424011
ISIC_9649028,0.0,0.36019355058670044
ISIC_9249257,0.0,0.2059955596923828
ISIC_9694275,0.0,0.04539459943771362
ISIC_8492463,0.0,0.13047388195991516
ISIC_1363719,0.0,0.2330007255077362
ISIC_8835545,0.0,0.062058985233306885
ISIC_1037260,0.0,0.06364074349403381
ISIC_7164527,0.0,0.21750542521476746
ISIC_0762958,0.0,0.16105195879936218
ISIC_8378790,0.0,0.07421907782554626
ISIC_7729573,0.0,0.10772496461868286
ISIC_2461164,0.0,0.17430049180984497
ISIC_5018620,0.0,0.059418827295303345
ISIC_3326604,0.0,0.1616142988204956
ISIC_1411384,0.0,0.13268256187438965
ISIC_5414609,0.0,0.08646634221076965
ISIC_6339509,0.0,0.4950597882270813
ISIC_7852759,0.0,0.05099526047706604
ISIC_8164676,0.0,0.12507057189941406
ISIC_7741524,0.0,0.440395712852478
ISIC_9699520,0.0,0.09830614924430847
ISIC_5714260,0.0,0.3617093563079834
ISIC_5349205,0.0,0.229249507188797
ISIC_3579044,0.0,0.12787732481956482
ISIC_8666637,0.0,0.09146329760551453
ISIC_2393986,0.0,0.05207332968711853
ISIC_7993774,0.0,0.17909744381904602
ISIC_4534433,0.0,0.3943430781364441
ISIC_0437018,0.0,0.353671669960022
ISIC_1882367,0.0,0.23979157209396362
ISIC_9038898,0.0,0.2624286413192749
ISIC_2828001,0.0,0.0921795666217804
ISIC_4038638,0.0,0.04983583092689514
ISIC_3635945,0.0,0.13501113653182983
ISIC_6458558,0.0,0.147588849067688
ISIC_0682366,0.0,0.12715724110603333
ISIC_6037869,0.0,0.05904674530029297
ISIC_3406319,0.0,0.12962743639945984
ISIC_3146077,0.0,0.3080573081970215
ISIC_0455743,0.0,0.28237152099609375
ISIC_3441196,0.0,0.06898799538612366
ISIC_7085517,0.0,0.06619983911514282
ISIC_2644382,0.0,0.10021510720252991
ISIC_4354772,0.0,0.20166054368019104
ISIC_5790535,0.0,0.11412835121154785
ISIC_4379945,0.0,0.30258047580718994
ISIC_4000087,0.0,0.046758562326431274
ISIC_2633540,0.0,0.14890983700752258
ISIC_5406576,0.0,0.08768892288208008
ISIC_4366032,0.0,0.0678737461566925
ISIC_7918717,0.0,0.060959070920944214
ISIC_1979473,0.0,0.32388654351234436
ISIC_1631125,0.0,0.13894012570381165
ISIC_4830849,0.0,0.3548738360404968
ISIC_8296966,0.0,0.057548731565475464
ISIC_0661284,0.0,0.27542632818222046
ISIC_3622085,0.0,0.33753830194473267
ISIC_9898107,0.0,0.15544089674949646
ISIC_1185906,0.0,0.21317172050476074
ISIC_1107538,0.0,0.18568554520606995
ISIC_1393771,1.0,0.4325411319732666
ISIC_5388184,1.0,0.6269757747650146
ISIC_8010381,0.0,0.14852944016456604
ISIC_9617956,0.0,0.05520561337471008
ISIC_8034618,0.0,0.3571048974990845
ISIC_6911333,0.0,0.05035275220870972
ISIC_8827933,0.0,0.11550068855285645
ISIC_8170665,0.0,0.08296912908554077
ISIC_3496994,0.0,0.25350573658943176
ISIC_2623538,0.0,0.05416271090507507
ISIC_5675298,0.0,0.13158851861953735
ISIC_0586680,0.0,0.0921795666217804
ISIC_7397420,0.0,0.14412304759025574
ISIC_5367277,0.0,0.21630030870437622
ISIC_0580273,0.0,0.22577440738677979
ISIC_4390968,0.0,0.19675478339195251
ISIC_7296130,0.0,0.0734778642654419
ISIC_8153953,0.0,0.10534542798995972
ISIC_9630931,0.0,0.13125741481781006
ISIC_2993517,0.0,0.060948073863983154
ISIC_2498064,0.0,0.05037769675254822
ISIC_4784833,0.0,0.04909256100654602
ISIC_7813241,0.0,0.15985208749771118
ISIC_5910413,0.0,0.08201396465301514
ISIC_6133780,0.0,0.08510497212409973
ISIC_9117335,0.0,0.11842101812362671
ISIC_0567814,0.0,0.2187129557132721
ISIC_1251020,0.0,0.2623780369758606
ISIC_3454208,0.0,0.050914764404296875
ISIC_8965323,0.0,0.37951815128326416
ISIC_4190900,0.0,0.2132265865802765
ISIC_1886756,0.0,0.0814586877822876
ISIC_8466131,0.0,0.09384402632713318
ISIC_9399475,0.0,0.10189357399940491
ISIC_6108396,0.0,0.18387463688850403
ISIC_5963344,0.0,0.11098739504814148
ISIC_4106632,0.0,0.057634949684143066
ISIC_7783447,0.0,0.15843161940574646
ISIC_2555904,0.0,0.1265069544315338
ISIC_2279679,0.0,0.15432137250900269
ISIC_8236959,0.0,0.15176531672477722
ISIC_0641330,0.0,0.32019874453544617
ISIC_4589123,0.0,0.05696955323219299
ISIC_8278517,0.0,0.1627247929573059
ISIC_1750064,0.0,0.04486733675003052
ISIC_1312827,0.0,0.10978087782859802
ISIC_6087232,0.0,0.1302204430103302
ISIC_2497814,0.0,0.07181382179260254
ISIC_5311982,0.0,0.3192140460014343
ISIC_7933514,0.0,0.05662059783935547
ISIC_2371495,0.0,0.05469834804534912
ISIC_6391567,0.0,0.20156607031822205
ISIC_4898865,0.0,0.21999499201774597
ISIC_9649225,0.0,0.14019474387168884
ISIC_2476418,0.0,0.057953864336013794
ISIC_8172411,0.0,0.22553738951683044
ISIC_7486656,0.0,0.01346975564956665
ISIC_1029536,0.0,0.2221786081790924
ISIC_6166247,0.0,0.013806462287902832
ISIC_6879085,0.0,0.1634635627269745
ISIC_6755132,0.0,0.1695835292339325
ISIC_7504741,0.0,0.13783079385757446
ISIC_1013648,0.0,0.12691855430603027
ISIC_8441293,0.0,0.18534156680107117
ISIC_8338755,0.0,0.2735317349433899
ISIC_3622464,0.0,0.16983038187026978
ISIC_2845758,0.0,0.07733616232872009
ISIC_8119105,0.0,0.24062788486480713
ISIC_3573742,0.0,0.17157384753227234
ISIC_0603439,0.0,0.08594125509262085
ISIC_4484431,0.0,0.44690370559692383
ISIC_8433108,0.0,0.04248607158660889
ISIC_4312804,0.0,0.217261403799057
ISIC_9367353,0.0,0.16087624430656433
ISIC_4735106,0.0,0.3339898884296417
ISIC_7009118,0.0,0.2867298126220703
ISIC_1858948,0.0,0.07564106583595276
ISIC_3609379,0.0,0.189240962266922
ISIC_8195031,0.0,0.11635634303092957
ISIC_6617749,0.0,0.060526371002197266
ISIC_9671443,0.0,0.17790710926055908
ISIC_8486206,0.0,0.16150566935539246
ISIC_8976104,0.0,0.04268866777420044
ISIC_5603773,0.0,0.14654508233070374
ISIC_9477825,0.0,0.19154739379882812
ISIC_3205052,0.0,0.33677637577056885
ISIC_6944481,0.0,0.05010497570037842
ISIC_0812078,0.0,0.12007564306259155
ISIC_2002709,0.0,0.056885868310928345
ISIC_1275964,0.0,0.2274414300918579
ISIC_5960427,0.0,0.10536780953407288
ISIC_2951741,0.0,0.12013706564903259
ISIC_3289098,0.0,0.06528449058532715
ISIC_4276255,1.0,0.23682284355163574
ISIC_7465209,0.0,0.1671348214149475
ISIC_1972309,0.0,0.26035529375076294
ISIC_6837656,0.0,0.0644640326499939
ISIC_7369896,0.0,0.2748313546180725
ISIC_7340247,0.0,0.0482771098613739
ISIC_2254066,0.0,0.4862266778945923
ISIC_7481083,0.0,0.07215675711631775
ISIC_9680231,0.0,0.5441507697105408
ISIC_3097354,1.0,0.41834038496017456
ISIC_3596549,0.0,0.05051228404045105
ISIC_0615335,0.0,0.11663982272148132
ISIC_5097785,0.0,0.10128423571586609
ISIC_9023603,0.0,0.27781766653060913
ISIC_5751526,0.0,0.1830873191356659
ISIC_7068573,0.0,0.16120243072509766
ISIC_0536321,0.0,0.11393848061561584
ISIC_0082348,0.0,0.10298213362693787
ISIC_6246809,0.0,0.07877910137176514
ISIC_8611845,0.0,0.1376546025276184
ISIC_8661226,0.0,0.2341492772102356
ISIC_1980878,0.0,0.20730304718017578
ISIC_3850315,0.0,0.08624395728111267
ISIC_9555580,0.0,0.10797598958015442
ISIC_2079466,0.0,0.12494954466819763
ISIC_3749320,0.0,0.1375531554222107
ISIC_1535915,0.0,0.13494205474853516
ISIC_9450541,0.0,0.18659037351608276
ISIC_8175136,0.0,0.19709506630897522
ISIC_7923745,0.0,0.24090594053268433
ISIC_8018856,0.0,0.23260456323623657
ISIC_1688271,0.0,0.16041827201843262
ISIC_3848094,0.0,0.05149763822555542
ISIC_0687554,0.0,0.05632266402244568
ISIC_5708288,0.0,0.14317652583122253
ISIC_9757438,0.0,0.11226457357406616
ISIC_6040311,0.0,0.30579203367233276
ISIC_8164416,0.0,0.23819297552108765
ISIC_7492374,0.0,0.10277742147445679
ISIC_5993863,0.0,0.2389039397239685
ISIC_8053432,0.0,0.06513074040412903
ISIC_9165815,0.0,0.16869467496871948
ISIC_7574101,0.0,0.2826743423938751
ISIC_1278971,0.0,0.1281472146511078
ISIC_4457552,0.0,0.10719120502471924
ISIC_5627928,0.0,0.1549050509929657
ISIC_8602467,0.0,0.3496978282928467
ISIC_5730062,0.0,0.17616260051727295
ISIC_5654124,0.0,0.1411249339580536
ISIC_9853064,0.0,0.15029701590538025
ISIC_0553565,0.0,0.06107187271118164
ISIC_5033950,0.0,0.15529361367225647
ISIC_2747882,0.0,0.22633016109466553
ISIC_1888865,0.0,0.1147906482219696
ISIC_3967213,0.0,0.04472208023071289
ISIC_4772008,0.0,0.38902899622917175
ISIC_6153896,0.0,0.15674221515655518
ISIC_0258061,0.0,0.46712249517440796
ISIC_6080436,0.0,0.18656855821609497
ISIC_0640806,0.0,0.13403871655464172
ISIC_0547893,0.0,0.45414334535598755
ISIC_2159788,0.0,0.05435904860496521
ISIC_5969724,0.0,0.2475367784500122
ISIC_9414374,0.0,0.10687294602394104
ISIC_5396321,0.0,0.3665596544742584
ISIC_1219427,0.0,0.09695956110954285
ISIC_8814657,0.0,0.04966786503791809
ISIC_1641226,0.0,0.15844544768333435
ISIC_9240657,0.0,0.30046552419662476
ISIC_4712133,0.0,0.15600332617759705
ISIC_6895778,0.0,0.050444334745407104
ISIC_4787183,0.0,0.15548956394195557
ISIC_9870722,0.0,0.20401588082313538
ISIC_9586114,0.0,0.20203375816345215
ISIC_8569148,0.0,0.12362328171730042
ISIC_9345294,0.0,0.09278520941734314
ISIC_9578428,0.0,0.00014901161193847656
ISIC_5997901,0.0,0.1410762071609497
ISIC_6315192,0.0,0.24019017815589905
ISIC_9709594,0.0,0.33394208550453186
ISIC_6108865,0.0,0.3501642942428589
ISIC_4842269,0.0,0.20090800523757935
ISIC_4691943,0.0,0.19448357820510864
ISIC_5516928,0.0,0.1410316824913025
ISIC_1779595,0.0,0.3186976909637451
ISIC_7720684,0.0,0.4323185682296753
ISIC_3530422,0.0,0.05485355854034424
ISIC_3727980,0.0,0.17241454124450684
ISIC_0199538,0.0,0.33434391021728516
ISIC_1962639,0.0,0.04690366983413696
ISIC_1005683,0.0,0.20249134302139282
ISIC_7463780,0.0,0.10946932435035706
ISIC_7935528,0.0,0.09716823697090149
ISIC_6384912,0.0,0.11355280876159668
ISIC_9745634,0.0,0.25435179471969604
ISIC_6528650,0.0,0.1706039309501648
ISIC_7114310,0.0,0.046035975217819214
ISIC_2608471,0.0,0.04187163710594177
ISIC_2050288,0.0,0.153193861246109
ISIC_4228799,0.0,0.19098308682441711
ISIC_3691714,0.0,0.41246703267097473
ISIC_4312835,0.0,0.07255375385284424
ISIC_0605145,0.0,0.15279698371887207
ISIC_5361343,0.0,0.20039287209510803
ISIC_6092220,0.0,0.29145878553390503
ISIC_1024569,0.0,0.19130700826644897
ISIC_2186382,0.0,0.21148762106895447
ISIC_8021960,0.0,0.07135176658630371
ISIC_7612324,0.0,0.16297206282615662
ISIC_0080512,0.0,0.1918383240699768
ISIC_2281160,0.0,0.07435169816017151
ISIC_0763140,0.0,0.06221562623977661
ISIC_5556498,0.0,0.1332835555076599
ISIC_7714981,0.0,0.28640875220298767
ISIC_7859801,0.0,0.3447217345237732
ISIC_7410175,1.0,0.4407028257846832
ISIC_1249539,0.0,0.09649598598480225
ISIC_6029902,0.0,0.14239263534545898
ISIC_0297032,0.0,0.10014981031417847
ISIC_2060202,0.0,0.3438892364501953
ISIC_9759505,0.0,0.15242427587509155
ISIC_5452119,0.0,0.18457698822021484
ISIC_8847638,0.0,0.050857871770858765
ISIC_6322191,0.0,0.041412025690078735
ISIC_1669561,0.0,0.09000256657600403
ISIC_4868783,0.0,0.290475070476532
ISIC_6270513,0.0,0.13959556818008423
ISIC_9038318,1.0,0.6646426916122437
ISIC_7072658,0.0,0.0008643865585327148
ISIC_9053699,0.0,0.43085935711860657
ISIC_6081738,0.0,0.11343643069267273
ISIC_2190479,0.0,0.2647685408592224
ISIC_9000824,1.0,0.5359581708908081
ISIC_9807570,0.0,0.12418341636657715
ISIC_7083830,0.0,0.18200892210006714
ISIC_1753391,0.0,0.1921204924583435
ISIC_1689678,0.0,0.41012901067733765
ISIC_2115937,0.0,0.04956814646720886
ISIC_1250861,0.0,0.05427005887031555
ISIC_0231745,0.0,0.06655406951904297
ISIC_0092870,0.0,0.4534972310066223
ISIC_2788802,0.0,0.05107232928276062
ISIC_9962534,0.0,0.06175747513771057
ISIC_3123711,0.0,0.1341247260570526
ISIC_2887690,0.0,0.0493830144405365
ISIC_5957307,0.0,0.22669848799705505
ISIC_0919089,0.0,0.19372203946113586
ISIC_9593811,0.0,0.2306988537311554
ISIC_7868525,0.0,0.07045510411262512
ISIC_0353655,0.0,0.19526973366737366
ISIC_3703300,0.0,0.08604493737220764
ISIC_3301163,0.0,0.10179299116134644
ISIC_3098750,0.0,0.31949496269226074
ISIC_3975133,0.0,0.0955132246017456
ISIC_8961105,0.0,0.24726852774620056
ISIC_6347261,0.0,0.15653368830680847
ISIC_1109485,0.0,0.2213955819606781
ISIC_8013448,0.0,0.16382941603660583
ISIC_4791227,0.0,0.06574788689613342
ISIC_8468957,0.0,0.16073018312454224
ISIC_8162092,0.0,0.06686815619468689
ISIC_0441886,0.0,0.08442702889442444
ISIC_1509976,0.0,0.05865192413330078
ISIC_4972972,0.0,0.20126765966415405
ISIC_1974530,0.0,0.118795245885849
ISIC_1962061,0.0,0.1343918740749359
ISIC_3680503,0.0,0.2540728449821472
ISIC_9126992,0.0,0.12956595420837402
ISIC_7505254,0.0,0.16973185539245605
ISIC_7211590,0.0,0.040112316608428955
ISIC_8887405,0.0,0.12665024399757385
ISIC_0462956,0.0,0.3048059046268463
ISIC_5580631,0.0,0.06877726316452026
ISIC_8114502,0.0,0.347811758518219
ISIC_7918817,0.0,0.20864719152450562
ISIC_0485537,0.0,0.17144042253494263
ISIC_5608082,0.0,0.2152959704399109
ISIC_8764217,0.0,0.13630720973014832
ISIC_1542389,0.0,0.3222527503967285
ISIC_1715277,0.0,0.07596683502197266
ISIC_4670096,0.0,0.06368151307106018
ISIC_0981883,0.0,0.05864405632019043
ISIC_6462375,0.0,0.1296672224998474
ISIC_8297563,0.0,0.15943726897239685
ISIC_6413847,0.0,0.11751449108123779
ISIC_7255891,0.0,0.05239015817642212
ISIC_1585605,0.0,0.11443862318992615
ISIC_8435736,0.0,0.1576489806175232
ISIC_2244742,0.0,0.1781468391418457
ISIC_5086709,0.0,0.13466209173202515
ISIC_2688897,0.0,0.06881609559059143
ISIC_2008958,0.0,0.11958065629005432
ISIC_7757473,0.0,0.11523705720901489
ISIC_7010626,0.0,0.3696352243423462
ISIC_4856654,0.0,0.07274678349494934
ISIC_4969320,0.0,0.2483336329460144
ISIC_5887795,0.0,0.0873727798461914
ISIC_0522076,0.0,0.1416313648223877
ISIC_4906130,0.0,0.20654186606407166
ISIC_8597158,0.0,0.05146583914756775
ISIC_9492873,0.0,0.058516502380371094
ISIC_2262146,0.0,0.2541728615760803
ISIC_4132992,0.0,0.05226641893386841
ISIC_2031360,0.0,0.06013032793998718
ISIC_8292326,0.0,0.2539939284324646
ISIC_6546981,0.0,0.1561986207962036
ISIC_5382385,0.0,0.24223950505256653
ISIC_1684067,0.0,0.06733778119087219
ISIC_6238016,0.0,0.04584828019142151
ISIC_9652183,0.0,0.07908886671066284
ISIC_6761837,0.0,0.002925664186477661
ISIC_5061278,0.0,0.21051344275474548
ISIC_4646413,0.0,0.25100845098495483
ISIC_7831645,0.0,0.14273250102996826
ISIC_0436161,0.0,0.11209812760353088
ISIC_9499654,0.0,0.06457942724227905
ISIC_4254754,0.0,0.17530754208564758
ISIC_6535558,1.0,0.5204018950462341
ISIC_7131973,0.0,0.13280677795410156
ISIC_6557642,0.0,0.04763707518577576
ISIC_6225303,0.0,1.3530254364013672e-05
ISIC_9755946,0.0,0.13871973752975464
ISIC_6815672,0.0,0.3972042202949524
ISIC_0761975,0.0,0.22439390420913696
ISIC_1660316,0.0,0.40887343883514404
ISIC_0190870,0.0,0.0995742678642273
ISIC_5060012,0.0,0.07194504141807556
ISIC_6065668,0.0,0.034945935010910034
ISIC_9722385,0.0,0.05873209238052368
ISIC_0755477,0.0,0.1864243745803833
ISIC_6842453,0.0,0.4253058433532715
ISIC_9820910,0.0,0.05770125985145569
ISIC_2792035,0.0,0.06430545449256897
ISIC_1164824,0.0,0.06638902425765991
ISIC_8593493,0.0,0.1656140387058258
ISIC_1113265,0.0,0.3032619059085846
ISIC_8429917,0.0,0.14597579836845398
ISIC_2142232,0.0,0.15754681825637817
ISIC_1610401,0.0,0.05459398031234741
ISIC_5755210,0.0,0.34617847204208374
ISIC_4632020,0.0,0.17292863130569458
ISIC_2855052,0.0,0.20530083775520325
ISIC_8693823,0.0,0.35521990060806274
ISIC_3246029,0.0,0.13979655504226685
ISIC_3797573,0.0,0.27746129035949707
ISIC_0166059,0.0,0.1127956211566925
ISIC_8300957,0.0,0.06137162446975708
ISIC_1487601,0.0,0.08917075395584106
ISIC_5090739,0.0,0.2579112648963928
ISIC_9608774,0.0,0.08686080574989319
ISIC_5081382,0.0,0.19790861010551453
ISIC_6373953,0.0,0.06384995579719543
ISIC_7430916,0.0,0.1285712718963623
ISIC_4567607,0.0,0.1998794972896576
ISIC_6456370,0.0,0.287815123796463
ISIC_2739702,0.0,0.055360645055770874
ISIC_4581042,0.0,0.35157209634780884
ISIC_8038181,0.0,0.11917892098426819
ISIC_9999320,0.0,0.046081751585006714
ISIC_5785399,0.0,0.28318142890930176
ISIC_9945852,0.0,0.29723960161209106
ISIC_4885898,0.0,0.06985840201377869
ISIC_0604532,0.0,0.05889514088630676
ISIC_8009623,0.0,0.15907257795333862
ISIC_6553579,0.0,0.3122926354408264
ISIC_6224829,0.0,0.28956738114356995
ISIC_1526593,0.0,0.06139752268791199
ISIC_9005312,0.0,0.13462784886360168
ISIC_9593796,0.0,0.12151899933815002
ISIC_1825673,0.0,0.31082233786582947
ISIC_0654672,0.0,0.07100757956504822
ISIC_9333906,0.0,0.5430098176002502
ISIC_4776770,0.0,0.082133948802948
ISIC_1829721,0.0,0.10774841904640198
ISIC_5623668,0.0,0.1333600878715515
ISIC_2741583,0.0,0.1333606243133545
ISIC_2134704,0.0,0.43231797218322754
ISIC_6210024,0.0,0.12023791670799255
ISIC_6414490,0.0,0.09261643886566162
ISIC_3058665,0.0,0.0522381067276001
ISIC_9839324,0.0,0.38427385687828064
ISIC_4533487,0.0,0.10458612442016602
ISIC_7241614,0.0,0.16722923517227173
ISIC_8525786,0.0,0.17775845527648926
ISIC_7643257,0.0,0.16800397634506226
ISIC_8315838,0.0,0.0005354881286621094
ISIC_2006424,0.0,0.05248141288757324
ISIC_1831325,0.0,0.12024012207984924
ISIC_1539145,0.0,0.2475372552871704
ISIC_4000481,1.0,0.7417449355125427
ISIC_8679149,0.0,0.05704200267791748
ISIC_0668969,0.0,0.4724188446998596
ISIC_4074472,0.0,0.178472638130188
ISIC_6003172,0.0,0.05412307381629944
ISIC_0727425,0.0,0.1111501157283783
ISIC_3673090,0.0,0.15163996815681458
ISIC_3689907,0.0,0.214932382106781
ISIC_3110425,0.0,0.1112750768661499
ISIC_1918027,0.0,0.29653072357177734
ISIC_3874043,0.0,0.09548521041870117
ISIC_1845926,0.0,0.06115144491195679
ISIC_3550288,0.0,0.07009276747703552
ISIC_4655392,0.0,0.18954822421073914
ISIC_2434965,0.0,0.05200338363647461
ISIC_8693856,0.0,0.2163255214691162
ISIC_3469442,0.0,0.08072414994239807
ISIC_3128203,0.0,0.02857467532157898
ISIC_9085565,0.0,0.2138713002204895
ISIC_7626632,0.0,0.1457763910293579
ISIC_4995656,0.0,0.27979809045791626
ISIC_4857744,0.0,0.1759914755821228
ISIC_2324840,0.0,0.002619326114654541
ISIC_0246184,0.0,0.1298714280128479
ISIC_8827672,0.0,0.13396665453910828
ISIC_4243283,0.0,0.4014036953449249
ISIC_1325727,0.0,0.08355951309204102
ISIC_6271401,0.0,0.09392184019088745
ISIC_8862157,0.0,0.14144939184188843
ISIC_9743573,0.0,0.1386893391609192
ISIC_7093629,0.0,0.2616928219795227
ISIC_6080906,0.0,0.2114613950252533
ISIC_9730889,0.0,0.17572057247161865
ISIC_6501071,0.0,0.13795173168182373
